film_id,title,wikidata_uri,subject,predicate,object,sentence,extraction_method
Q135854294,Dead Man's Switch (film),http://www.wikidata.org/entity/Q135854294,Adriana Paz,star,Mexico City Metro,"It stars Adriana Paz as a Mexico City Metro driver who seeks to find her missing husband, dealing with the reprimands of Mexican bureaucracy, her work environment and her own family.",root_verb_fallback
Q124633025,Dead Man (2024 film),http://www.wikidata.org/entity/Q124633025,Cho Jin-woong,star,Kim Hee-ae,"It stars Cho Jin-woong, Kim Hee-ae, and Lee Soo-kyung.",root_verb_fallback
Q127869960,Dead Sea (film),http://www.wikidata.org/entity/Q127869960,Dean Cameron,star,Isabel Gravitt,"It stars Dean Cameron, Isabel Gravitt, Koa Tom, Garrett Wareing, Alexander Wraith and Genneya Walton.",root_verb_fallback
Q124526426,Dead Serious (film),http://www.wikidata.org/entity/Q124526426,Inwang,direct,David Rukeme,"It was directed by Moses Inwang, and produced by David Rukeme.",root_verb_fallback
Q124526426,Dead Serious (film),http://www.wikidata.org/entity/Q124526426,Sharon Ooja,star,Emmanuel Chukwuemeka Ejekwu,"It stars Sharon Ooja, Emmanuel Chukwuemeka Ejekwu, Nkem Owoh, Lilian Afegbai, Deyemi Okanlawon, Albert Oluwatoyin, Funky Mallam, Emem Inwang, Ryonne Razaq, and Lawal Nasiru.",root_verb_fallback
Q125458044,Dead Talents Society,http://www.wikidata.org/entity/Q125458044,Wang,follow,Chen,"Set in a fictional underworld where ghosts can linger in the mortal realm by competing to haunt humans, the film follows a rookie ghost (Wang) as she embarks on a journey to find her own uniqueness under the tutelage of a passionate agent (Chen) and a washed-up diva (Pinna).",root_verb_fallback
Q102180106,Deadpool & Wolverine,http://www.wikidata.org/entity/Q102180106,Shawn Levy,direct,Ryan Reynolds,"The film was directed by Shawn Levy from a screenplay he wrote with Ryan Reynolds, Rhett Reese, Paul Wernick, and Zeb Wells.",root_verb_fallback
Q102180106,Deadpool & Wolverine,http://www.wikidata.org/entity/Q102180106,Deadpool,work,Wolverine,"In the film, Deadpool works with a reluctant Wolverine from another universe to stop the Time Variance Authority (TVA) from destroying his own universe.",root_verb_fallback
Q130053422,Deaner '89,http://www.wikidata.org/entity/Q130053422,Paul Spence,star,Slade,"It stars Paul Spence, Star Slade, Will Sasso, and Mary Walsh.",root_verb_fallback
Q136746646,Dear Gentlemen,http://www.wikidata.org/entity/Q136746646,Colombia,explore,Castañeda,The film explores the history of women's suffrage in Colombia and marks Castañeda's feature directorial debut.,root_verb_fallback
Q131628570,Dear Nanna,http://www.wikidata.org/entity/Q131628570,Surya,star,Chaitanya Rao Madadi,The film stars Surya and Chaitanya Rao Madadi in the lead roles.,root_verb_fallback
Q117842560,Dear Santa (2024 film),http://www.wikidata.org/entity/Q117842560,Starring Jack Black,star,Robert Timothy Smith,"Starring Jack Black, Keegan-Michael Key, Robert Timothy Smith, Brianne Howey, Hayes MacArthur, Post Malone, and P. J. Byrne.",root_verb_fallback
Q117842560,Dear Santa (2024 film),http://www.wikidata.org/entity/Q117842560,Christmas,tell,Santa Claus,"It tells the story of a dyslexic and meek sixth-grader who writes a Christmas list to Santa Claus to help with his problems, only for his misspelling to lead to him meeting what appears to be Satan, who decides to pose as the benevolent Christmas figure and offers the boy three wishes in exchange for his soul.",root_verb_fallback
Q124748407,Death Whisperer 2,http://www.wikidata.org/entity/Q124748407,1972,base,Dan Makham Tia District,"It is based on a true story that occurred in 1972 in Dan Makham Tia District, Kanchanaburi Province, and was embellished for entertainment purposes in the style of the Evil Dead series by Sam Raimi, which served as an inspiration for the first installment.",root_verb_fallback
Q127338654,Death Will Come,http://www.wikidata.org/entity/Q127338654,2024,come,Christoph Hochhäusler,Death Will Come is a 2024 noir thriller directed by Christoph Hochhäusler from a screenplay by Hochhäusler and novelist Ulrich Peltzer.,root_verb_fallback
Q127338654,Death Will Come,http://www.wikidata.org/entity/Q127338654,Sophie Verbeeck,star,Louis-Do de Lencquesaing,The film stars Sophie Verbeeck and Louis-Do de Lencquesaing.,root_verb_fallback
Q131740035,Death by Numbers,http://www.wikidata.org/entity/Q131740035,"October 5, 2024",have,the Hamptons International Film Festival,"It had its world premiere on October 5, 2024 at the Hamptons International Film Festival, and was later screened at the Woodstock Film Festival on October 19.",root_verb_fallback
Q130309831,Deck 5B,http://www.wikidata.org/entity/Q130309831,Alma Pöysti,star,Mia,"The film stars Alma Pöysti as Mia, a mother torn between the needs of her son and her own personal ambitions.",root_verb_fallback
Q125951906,The Damned (2024 Minervini film),http://www.wikidata.org/entity/Q125951906,1862,follow,the American Civil War,"Starring a large amateur cast, it follows a group of volunteer Union soldiers in 1862 during the American Civil War, in an isolated unknown location.",root_verb_fallback
Q124426106,The Damned (2024 Palsson film),http://www.wikidata.org/entity/Q124426106,Odessa Young,star,19th-century,It stars Odessa Young as a 19th-century widow who faces an agonizing decision after a shipwreck threatens to fully deplete her village's scarce supplies during a harsh winter.,root_verb_fallback
Q124426106,The Damned (2024 Palsson film),http://www.wikidata.org/entity/Q124426106,Joe Cole,include,Rory McCann,"The cast also includes Joe Cole, Rory McCann, Lewis Gribben, and Turlough Convery.",root_verb_fallback
Q123234434,The Day the Earth Blew Up,http://www.wikidata.org/entity/Q123234434,Eric Bauza,feature,Candi Milo,"It features the voices of Eric Bauza, Candi Milo, and Peter MacNicol.",root_verb_fallback
Q130615106,The Dead Thing,http://www.wikidata.org/entity/Q130615106,Blu Hunt,star,Ben Smith-Petersen,It stars Blu Hunt and Ben Smith-Petersen.,root_verb_fallback
Q108470887,Dedh Bigha Zameen,http://www.wikidata.org/entity/Q108470887,Gandhi,feature,Khushali Kumar,The film features Pratik Gandhi and Khushali Kumar in the lead roles.,root_verb_fallback
Q108470887,Dedh Bigha Zameen,http://www.wikidata.org/entity/Q108470887,JioCinema,premier,31 May 2024,The film premiered on JioCinema on 31 May 2024.,root_verb_fallback
Q124093309,Deenamma Jeevitham,http://www.wikidata.org/entity/Q124093309,Dev Ballani,star,Priya Chohan,The film stars Dev Ballani and Priya Chohan in the lead roles.,root_verb_fallback
Q130693564,Deepavali Bonus,http://www.wikidata.org/entity/Q130693564,Sri Ankali Parameswari Productions,produce,Maria Jerald,"The film is produced by Deepak Kumar Tala of Sri Ankali Parameswari Productions, while the technical crew consists of music composer Maria Jerald, cinematographer Gautham Sethuram, and editor Parthiv Murugan.",root_verb_fallback
Q130693564,Deepavali Bonus,http://www.wikidata.org/entity/Q130693564,Deepavali Bonus,release,25 October 2024,Deepavali Bonus released in theatres on 25 October 2024.,root_verb_fallback
Q125127222,Degree Maila: MA 3rd Class,http://www.wikidata.org/entity/Q125127222,Bishal Gurung,produce,Mani Ram Pokharel,"It's produced by Bishal Gurung, Mani Ram Pokharel, Madhu Mijar and Sushma Gurung under the banner of Baasuri Films in association with Sushma Productions.",root_verb_fallback
Q125127222,Degree Maila: MA 3rd Class,http://www.wikidata.org/entity/Q125127222,Dayahang Rai,feature,Aanchal Sharma,"It features Dayahang Rai and Aanchal Sharma in lead roles with Maotse Gurung, Prakash Ghimire, Bijay Baral, Buddhi Tamang, Kamal Mani Nepal in supporting roles.",root_verb_fallback
Q135927390,Delirio (2024 film),http://www.wikidata.org/entity/Q135927390,Helena Calderón,star,Liliana Biamonte,"It stars Helena Calderón, Liliana Biamonte and Ana Ulloa.",root_verb_fallback
Q125303252,Delivery Boy (film),http://www.wikidata.org/entity/Q125303252,Prathamesh Parab,star,Prithvik Pratap,"The film stars Prathamesh Parab, Prithvik Pratap, Ankita Landepatil, Ganesh Yadav.",root_verb_fallback
Q121129679,Demonte Colony 2,http://www.wikidata.org/entity/Q121129679,Arulnithi,star,Priya Bhavani Shankar,"The film stars Arulnithi and Priya Bhavani Shankar in the lead roles, alongside Arun Pandian, Antti Jääskeläinen, Tsering Dorjee, Meenakshi Govindarajan, Sarjano Khalid and Archana Ravichandran.",root_verb_fallback
Q125750470,Depravity (film),http://www.wikidata.org/entity/Q125750470,Victoria Justice,star,Devon Ross,"It stars Victoria Justice, Devon Ross, Taylor John Smith, Sasha Luss and Dermot Mulroney.",root_verb_fallback
Q136765305,Depth of Us,http://www.wikidata.org/entity/Q136765305,Tope Olowoniyan,star,Binta Ayo Mogaji,"It stars Tope Olowoniyan, Binta Ayo Mogaji, Lilian Afegbai, and Okey Uzoeshi.",root_verb_fallback
Q115941750,Descendants: The Rise of Red,http://www.wikidata.org/entity/Q115941750,Disney+,release,"July 12, 2024","The film was released on Disney+ on July 12, 2024, and made its debut on Disney Channel on August 9, 2024.",root_verb_fallback
Q126959352,Desert of Namibia,http://www.wikidata.org/entity/Q126959352,Yuumi Kawai,star,Daichi Kaneko,"It stars Yuumi Kawai, Daichi Kaneko, and Kanichiro.",root_verb_fallback
Q126959352,Desert of Namibia,http://www.wikidata.org/entity/Q126959352,Kawai,win,Asia Pacific Screen Awards,"For her performance, Kawai won a Blue Ribbon Award for Best Actress and received nominations at the 17th Asia Pacific Screen Awards and 18th Asian Film Awards.",root_verb_fallback
Q133855022,Designation of Origin (film),http://www.wikidata.org/entity/Q133855022,San Carlos,follow,Chile,It follows a social movement in San Carlos to obtain the designation of origin for the best longaniza in Chile.,root_verb_fallback
Q131303345,Despatch (film),http://www.wikidata.org/entity/Q131303345,Ronnie Screwvala,produce,RSVP Movies,The film is produced by Ronnie Screwvala under RSVP Movies and it stars Manoj Bajpayee and Shahana Goswami in lead roles.,root_verb_fallback
Q131303345,Despatch (film),http://www.wikidata.org/entity/Q131303345,the International Film Festival of,showcase,India,It was showcased as a special presentation at the International Film Festival of India and the MAMI Mumbai Film Festival.,root_verb_fallback
Q113373276,Despicable Me 4,http://www.wikidata.org/entity/Q113373276,Steve Carell,star,Kristen Wiig,"The film stars the voices of Steve Carell, Kristen Wiig, Pierre Coffin, Joey King, Miranda Cosgrove, Stephen Colbert, Sofía Vergara, and Will Ferrell.",root_verb_fallback
Q113373276,Despicable Me 4,http://www.wikidata.org/entity/Q113373276,Gru,see,Maxime Le Mal,"Taking place after the events of Despicable Me 3 (2017), the film sees reformed supervillain and secret agent Gru as he temporarily relocates his family to a safe house when his old rival Maxime Le Mal seeks revenge.",root_verb_fallback
Q113373276,Despicable Me 4,http://www.wikidata.org/entity/Q113373276,Gru’s Minions,augment,the Anti-Villain League,"Meanwhile, some of Gru’s Minions, are augmented with superpowers from the Anti-Villain League (AVL), forming a superhero initiative known as the Mega Minions.",root_verb_fallback
Q123855936,Dìdi,http://www.wikidata.org/entity/Q123855936,Izaac Wang,star,Joan Chen,The film stars Izaac Wang and Joan Chen.,root_verb_fallback
Q123855936,Dìdi,http://www.wikidata.org/entity/Q123855936,Carlos López Estrada,serve,Josh Peters,"Carlos López Estrada, Josh Peters, Valerie Bush and Chris Columbus serve as producers and executive producers under their AntiGravity Academy, Spark Features and Maiden Voyage Pictures banners, respectively.",root_verb_fallback
Q123855936,Dìdi,http://www.wikidata.org/entity/Q123855936,Chris,portray,Wang,"The film portrays Chris, a Taiwanese-American eighth grader (Wang) at the dawn of social media.",root_verb_fallback
Q131542865,Fedya. Narodnyy futbolist,http://www.wikidata.org/entity/Q131542865,Stas Rumyantsev,star,Dmitry Kalikhov,"It stars Stas Rumyantsev, Dmitry Kalikhov and Nikolai Fomenko.",root_verb_fallback
Q131465901,Feminichi Fathima,http://www.wikidata.org/entity/Q131465901,Shamla Hamza,win,the Kerala State Film Award for Best Actress,Shamla Hamza won the Kerala State Film Award for Best Actress for her performance in the film.,dependency
Q124834043,Fereshteh (film),http://www.wikidata.org/entity/Q124834043,Morteza Atashzamzam,direct,Dhaka University,It is directed by Morteza Atashzamzam and written by Dhaka University teacher Mumit Al Rashid.,root_verb_fallback
Q124834043,Fereshteh (film),http://www.wikidata.org/entity/Q124834043,Jaya Ahsan,star,Suman Faruque,"It stars Jaya Ahsan, Reekita Nondine Shimu, and Suman Faruque in the lead roles.",root_verb_fallback
Q124834043,Fereshteh (film),http://www.wikidata.org/entity/Q124834043,the Fajr International Film Festival,premier,Iran,It premiered at the Fajr International Film Festival in Iran on 1 February 2024.,root_verb_fallback
Q132264511,Fight Another Day,http://www.wikidata.org/entity/Q132264511,Eric Johnson,star,Martin Kove,"It stars Eric Johnson, Martin Kove, Christina Ochoa, and Jim Belushi.",root_verb_fallback
Q114889877,Fighter (2024 film),http://www.wikidata.org/entity/Q114889877,Hrithik Roshan,star,Deepika Padukone,"It stars Hrithik Roshan, Deepika Padukone, Anil Kapoor, Karan Singh Grover, and Akshay Oberoi.",root_verb_fallback
Q114889877,Fighter (2024 film),http://www.wikidata.org/entity/Q114889877,India,depict,Pakistan,"The first instalment of a planned aerial action franchise, the film depicts a series of military incidents between India and Pakistan in 2019, covering the Pulwama attack, the 2019 Balakot airstrike, and the India–Pakistan border skirmishes.",root_verb_fallback
Q125559259,Filmlovers!,http://www.wikidata.org/entity/Q125559259,Milo Machado-Graner,star,Mathieu Amalric,"It stars Milo Machado-Graner, Mathieu Amalric and Françoise Lebrun.",root_verb_fallback
Q125559259,Filmlovers!,http://www.wikidata.org/entity/Q125559259,Paul Dédalus,feature,Desplechin,"It features the character of Paul Dédalus, who appeared in Desplechin's earlier films My Sex Life... or How I Got into an Argument (1996), A Christmas Tale (2008) and My Golden Days (2015).",root_verb_fallback
Q130024713,Finalement,http://www.wikidata.org/entity/Q130024713,September 2024,premier,France,It premiered at the 81st Venice International Film Festival on 2 September 2024 and received a theatrical release in France on 13 November 2024.,root_verb_fallback
Q117945866,Find Me Falling,http://www.wikidata.org/entity/Q117945866,Harry Connick Jr.,star,Agni Scott,"It stars Harry Connick Jr. and the cast also includes Agni Scott, Ali Fumiko Whitney, and Clarence Smith.",root_verb_fallback
Q125658675,Finder Project 1,http://www.wikidata.org/entity/Q125658675,Charle,star,Sendrayan,The film stars Charle and Sendrayan.,root_verb_fallback
Q125658675,Finder Project 1,http://www.wikidata.org/entity/Q125658675,Rageef Subramaniam,produce,Vinoth Rajendran,The film was produced by Rageef Subramaniam and Vinoth Rajendran under the banner of Arabi Productions and Viyan Ventures.,root_verb_fallback
Q131354801,Fire on Water,http://www.wikidata.org/entity/Q131354801,Karnan Kanapathy,star,Karthi,The film stars Karnan Kanapathy as Karthi and Rubini Sambanthan in the pivotal roles.,root_verb_fallback
Q131354801,Fire on Water,http://www.wikidata.org/entity/Q131354801,January 2024,have,the International Film Festival Rotterdam,"In January 2024, the film had its world premiere in the Harbour section of the International Film Festival Rotterdam.",root_verb_fallback
Q131354801,Fire on Water,http://www.wikidata.org/entity/Q131354801,Osaka Asian Film Festival,premier,March 2024,The film was also premiered at Osaka Asian Film Festival in March 2024.,root_verb_fallback
Q125256467,First Shift (film),http://www.wikidata.org/entity/Q125256467,Gino Anthony Pesi,star,NYPD,"It stars Gino Anthony Pesi as a lone NYPD officer who is forced to team up with a new recruit, played by Kristen Renton, on his next duty dealing with violent crimes in New York City.",root_verb_fallback
Q125256467,First Shift (film),http://www.wikidata.org/entity/Q125256467,James McMenamin,feature,Willy C. Carpenter,"James McMenamin, Willy C. Carpenter, Brandi Bravo, and Daniel Sauli are featured in supporting roles.",root_verb_fallback
Q128031503,Fish War,http://www.wikidata.org/entity/Q128031503,Northwest Treaty Tribes Media,produce,North Forty Productions,"The film was produced by Northwest Treaty Tribes Media and North Forty Productions, and had its world premiere on May 11, 2024 at the Seattle International Film Festival.",root_verb_fallback
Q124554216,Flight 404 (film),http://www.wikidata.org/entity/Q124554216,the Best International Feature Film,select,Academy Awards,"It was selected as the Egyptian submission for the Best International Feature Film at the 97th Academy Awards, but was not nominated.",root_verb_fallback
Q115057826,Fly Me to the Moon (2024 film),http://www.wikidata.org/entity/Q115057826,Scarlett Johansson,star,Kelly Jones,"The film stars Scarlett Johansson as Kelly Jones, a marketing specialist, and Channing Tatum as Cole Davis, a NASA launch director.",root_verb_fallback
Q115057826,Fly Me to the Moon (2024 film),http://www.wikidata.org/entity/Q115057826,Apollo,follow,Jones,"Set against the backdrop of the Apollo 11 mission, the story follows Jones and Davis as she is tasked with creating a false moon landing in case his actual mission fails.",root_verb_fallback
Q130388424,Flying Lessons (2024 film),http://www.wikidata.org/entity/Q130388424,Elizabeth Nichols,meet,Abe,"Elizabeth Nichols, the director of the film, first met Abe around 2016 while filming tenant meetings and protests.",dependency
Q128034250,Footage (film),http://www.wikidata.org/entity/Q128034250,Manju Warrier,star,Vishak Nair,The film stars Manju Warrier alongside Vishak Nair and Gayathri Ashok.,root_verb_fallback
Q124694225,For Regn,http://www.wikidata.org/entity/Q124694225,Pruthvi Ambaar,feature,Milana Nagaraj,The film features Pruthvi Ambaar and Milana Nagaraj in the lead roles.,root_verb_fallback
Q124694225,For Regn,http://www.wikidata.org/entity/Q124694225,Mocobot,use,Imran Sardhariya,"To enhance the visual experience, the film's team used Mocobot camera to shoot few scenes and an underwater shot song choreographed by Imran Sardhariya.",root_verb_fallback
Q119892802,Force of Nature: The Dry 2,http://www.wikidata.org/entity/Q119892802,Eric Bana,star,Aaron Falk,"It stars Eric Bana, reprising his role as Aaron Falk, alongside Anna Torv, Deborra-Lee Furness, Robin McLeavy, Sisi Stringer, Lucy Ansell, Jacqueline McKenzie, Tony Briggs, Jeremy Lindsay Taylor and Richard Roxburgh.",root_verb_fallback
Q130242831,Forget Me Not (2024 film),http://www.wikidata.org/entity/Q130242831,2024,forget,Bangladeshi,Forget Me Not is a 2024 Bengali-language Bangladeshi romantic psychological drama film.,root_verb_fallback
Q130242831,Forget Me Not (2024 film),http://www.wikidata.org/entity/Q130242831,Starring Yash Rohan,star,Mehazabien Chowdhury,Starring Yash Rohan and Mehazabien Chowdhury in the lead roles.,root_verb_fallback
Q109412657,Formed Police Unit (film),http://www.wikidata.org/entity/Q109412657,Hong Kong,star,Tat Chiu Lee,"Directed by Hong Kong director Tat Chiu Lee, and produced by Andrew Lau, the film stars Huang Jingyu, Wang Yibo, and Zhong Chuxi.",root_verb_fallback
Q134895730,Four Letters of Love,http://www.wikidata.org/entity/Q134895730,Pierce Brosnan,star,Helena Bonham-Carter,"It stars Pierce Brosnan, Helena Bonham-Carter, and Gabriel Byrne.",root_verb_fallback
Q124005830,Fox and Hare Save the Forest,http://www.wikidata.org/entity/Q124005830,Sylvia Vanden Heede’s,tell,Haas,"Adapted from Flemish author Sylvia Vanden Heede’s Vos en Haas en de Bosbaas book series, it tells the story of a forest where strange things begin to happen.",root_verb_fallback
Q130447162,Frankie Freako,http://www.wikidata.org/entity/Q130447162,Conor Sweeney,star,Frankie Freako,"It stars Conor Sweeney, who must battle the pint-sized forces of evil that get unleashed through his phone line, led by the maniacal rock 'n' roll goblin Frankie Freako.",root_verb_fallback
Q130447162,Frankie Freako,http://www.wikidata.org/entity/Q130447162,1980s,inspire,Gremlins and Ghoulies,"The film was inspired by 1980s ""little creature"" horror films such as Gremlins and Ghoulies.",root_verb_fallback
Q115804877,Freaky Tales (film),http://www.wikidata.org/entity/Q115804877,Pedro Pascal,star,Boden,"The film stars Pedro Pascal, Boden and Fleck's longtime collaborator Ben Mendelsohn, Jay Ellis, singer Normani in her film debut, Dominique Thorne, and Jack Champion.",root_verb_fallback
Q131108247,The Finnish Line,http://www.wikidata.org/entity/Q131108247,Kim Matula,star,Beau Mirchoff,"The film stars Kim Matula, Beau Mirchoff and Nichole Sakura.",root_verb_fallback
Q96378044,The Fire Inside (film),http://www.wikidata.org/entity/Q96378044,Ryan Destiny,star,Shields,"Ryan Destiny stars as Shields, alongside Brian Tyree Henry and Adam Clark.",root_verb_fallback
Q130597773,The Firefighters (2024 film),http://www.wikidata.org/entity/Q130597773,Hongje,star,Joo Won,"Based on the Hongje-dong arson incident, it stars Joo Won, Kwak Do-won, Yoo Jae-myung, Lee Yoo-young, Kim Min-jae, Oh Dae-hwan, and Lee Joon-hyuk as a team of firefighters responding to the crisis.",root_verb_fallback
Q125814469,The Firing Squad (2024 film),http://www.wikidata.org/entity/Q125814469,"August 2, 2024",release,Epoch Studios,"It was released on August 2, 2024 by Epoch Studios, a division of The Epoch Times newspaper.",root_verb_fallback
Q117842576,The First Omen,http://www.wikidata.org/entity/Q117842576,Nell Tiger Free,star,Tawfeek Barhom,"It stars Nell Tiger Free, Tawfeek Barhom, Sônia Braga, Ralph Ineson, and Bill Nighy.",root_verb_fallback
Q117842576,The First Omen,http://www.wikidata.org/entity/Q117842576,Rome,follow,Antichrist,The plot follows an American nun sent to work at a Catholic orphanage in Rome who uncovers a sinister conspiracy to bring about the birth of the Antichrist.,root_verb_fallback
Q118171400,The Flood (2024 film),http://www.wikidata.org/entity/Q118171400,Guillaume Canet,star,Mélanie Laurent,The film stars Guillaume Canet and Mélanie Laurent as Louis XVI and Marie Antoinette at the end of their reign.,root_verb_fallback
Q124337175,The Forge (2024 film),http://www.wikidata.org/entity/Q124337175,Cameron Arnett,star,Priscilla Shirer,"It stars Cameron Arnett, Priscilla Shirer, Aspen Kennedy, Karen Abercrombie, T. C. Stallings, B. J. Arnett, Ken Bevel, Benjamin Watson, Jonathan Evans, Jerry Shirer, and Tommy Woodard.",root_verb_fallback
Q130731184,Freedom Way,http://www.wikidata.org/entity/Q130731184,2024,premier,7 September 2024,The film premiered at the 2024 Toronto International Film Festival in the Discovery section on 7 September 2024.,root_verb_fallback
Q130731184,Freedom Way,http://www.wikidata.org/entity/Q130731184,November,go,AFRIFF,In November the film went on to win the Special Jury Award at the Africa International Film Festival (AFRIFF).,root_verb_fallback
Q124605382,French Girl,http://www.wikidata.org/entity/Q124605382,Gordon Kinski,follow,Brooklyn,"It follows Gordon Kinski, a high school teacher from Brooklyn, who accompanies his girlfriend, chef Sophie Tremblay, to her hometown of Quebec City, where she is testing for a position at a Michelin 3-star restaurant run by super-chef Ruby Collins.",root_verb_fallback
Q129485963,Frendo (film),http://www.wikidata.org/entity/Q129485963,Tushar Sadhu,star,Twinkal Patel,"It stars Tushar Sadhu, Twinkal Patel, Jay Pandya, Kushal Mistry, Deep Vaidya, Om Bhatt in leading role.",root_verb_fallback
Q129485963,Frendo (film),http://www.wikidata.org/entity/Q129485963,Bansari Patel,produce,Raju Radia,"The film is produced by Dr Bansari Patel, Raju Radia along with co produced by Dr. Jayesh Patel, Nikhil Raikundalia and Dr. Pooja Jainish Vashi, under the banner of Veer Bansari Films.",root_verb_fallback
Q124365154,Frida (2024 film),http://www.wikidata.org/entity/Q124365154,Gutierrez,show,Jonathan Oppenheim,"As Gutierrez's directorial debut, it was first shown at the 2024 Sundance Film Festival where it won the U.S. Documentary Jonathan Oppenheim Editing Award.",root_verb_fallback
Q131985823,Friendly Fire (2024 film),http://www.wikidata.org/entity/Q131985823,Loisa Andalio,star,Coleen Garcia,"It stars Loisa Andalio, Coleen Garcia, Yves Flores, Harvey Bautista and Bob Jbeili.",root_verb_fallback
Q127821688,Friendship (2024 film),http://www.wikidata.org/entity/Q127821688,Tim Robinson,star,Kate Mara,"It stars Tim Robinson, Kate Mara, Jack Dylan Grazer, and Paul Rudd.",root_verb_fallback
Q127821688,Friendship (2024 film),http://www.wikidata.org/entity/Q127821688,Craig,follow,Austin,"The story follows Craig, a socially awkward marketing executive, and his increasingly fraught bond with his new neighbor, Austin, a local TV meteorologist.",root_verb_fallback
Q131465900,From Darkness to Light,http://www.wikidata.org/entity/Q131465900,1972,explore,Jerry Lewis,It explores the unreleased 1972 Jerry Lewis film The Day the Clown Cried.,root_verb_fallback
Q130597435,From Good to the Hood,http://www.wikidata.org/entity/Q130597435,Quim Gutiérrez,lead,Sara Sálamo,"The cast is led by Quim Gutiérrez, Sara Sálamo, María de Nati, Hamza Zaidi, and Javier Herrera.",root_verb_fallback
Q120143635,"From Hilde, with Love",http://www.wikidata.org/entity/Q120143635,Andreas Dresen,star,Liv Lisa Fries,"Directed by Andreas Dresen, the film stars Liv Lisa Fries in titular role of Hilde Coppi and Johannes Hegemann as Hans Coppi.",root_verb_fallback
Q123857583,Fureru,http://www.wikidata.org/entity/Q123857583,CloverWorks,produce,Toho,"It was produced by CloverWorks, and distributed by Toho and Aniplex.",root_verb_fallback
Q123857583,Fureru,http://www.wikidata.org/entity/Q123857583,Japan,premier,"October 4, 2024","The film premiered in Japan on October 4, 2024.",root_verb_fallback
Q124788511,Fureytha,http://www.wikidata.org/entity/Q124788511,Mohamed Ali,star,Aishath Fuad Thaufeeq,"Produced by Mohamed Ali and Aishath Fuad Thaufeeq under Dark Rain Entertainment, the film stars Sharaf Abdulla, Ravee Farooq, Mohamed Manik and Ahmed Saeed in pivotal roles.",root_verb_fallback
Q100361125,Furiosa: A Mad Max Saga,http://www.wikidata.org/entity/Q100361125,Anya Taylor-Joy,follow,years,"Starring Anya Taylor-Joy and Alyla Browne as said character and set years before Fury Road, the film follows her life for over a decade, from her kidnapping by the forces of warlord Dementus to her ascension to the rank of Imperator.",root_verb_fallback
Q100361125,Furiosa: A Mad Max Saga,http://www.wikidata.org/entity/Q100361125,Tom Burke,star,Praetorian Jack,"Tom Burke also stars as Praetorian Jack, a military commander who befriends Furiosa.",root_verb_fallback
Q100361125,Furiosa: A Mad Max Saga,http://www.wikidata.org/entity/Q100361125,Fury Road,return,John Howard,"Several Fury Road cast members return in supporting roles, including John Howard, Nathan Jones, and Angus Sampson reprising their characters.",root_verb_fallback
Q137267199,Fuuto PI: The Portrait of Kamen Rider Skull,http://www.wikidata.org/entity/Q137267199,Yoshimasa Hosoya,star,Ayumu Murase,"The film stars Yoshimasa Hosoya, Ayumu Murase, Kōki Uchiyama, and Kenjirō Tsuda, among others.",root_verb_fallback
Q137267199,Fuuto PI: The Portrait of Kamen Rider Skull,http://www.wikidata.org/entity/Q137267199,Fuuto PI,serve,Riku Sanjo,"Based on the manga series Fuuto PI by Riku Sanjo, the film serves as the origin story of detective Shotaro Hidari.",root_verb_fallback
Q137267199,Fuuto PI: The Portrait of Kamen Rider Skull,http://www.wikidata.org/entity/Q137267199,Fuuto,become,Kamen Rider W,"Shotaro becomes the protector of the city of Fuuto under his Kamen Rider W persona while working with Sokichi Narumi to rescue a young Philip, who is being used by his family to create monsters known as Dopants.",root_verb_fallback
Q127506491,G for Gap,http://www.wikidata.org/entity/Q127506491,Wu Di,follow,years,"It follows Wu Di, who returns to his hometown disheartened after years of failure in Beijing, only to face more struggles until an unexpected reunion with his high school classmate Feng Liuliu changes his life.",root_verb_fallback
Q127506491,G for Gap,http://www.wikidata.org/entity/Q127506491,19 April 2024,premier,8 June 2024,"The film premiered at the 14th Beijing International Film Festival on 19 April 2024, and was theatrically released on 8 June 2024.",root_verb_fallback
Q130223289,Gaabh,http://www.wikidata.org/entity/Q130223289,Kailash Waghmare,feature,Sayali Bandkar,"The film features Kailash Waghmare, Sayali Bandkar in the leading roles.",root_verb_fallback
Q124445828,Gaami,http://www.wikidata.org/entity/Q124445828,"Vishwak Sen, Chandini Chowdary",feature,Harika Pedada,"The film features Vishwak Sen, Chandini Chowdary, Abhinaya, Harika Pedada and Mohammad Samad in primary roles.",root_verb_fallback
Q124445828,Gaami,http://www.wikidata.org/entity/Q124445828,Karthik Sabareesh,produce,Karthik Kult,"Initially started with a crowd-funding campaign, it was produced by Karthik Sabareesh, under Karthik Kult.",root_verb_fallback
Q126734382,Gaganachari,http://www.wikidata.org/entity/Q126734382,K. B. Ganesh,star,Gokul Suresh,"The film stars K. B. Ganesh Kumar, Gokul Suresh, Aju Varghese and Anarkali Marikar.",root_verb_fallback
Q126617487,Gam Gam Ganesha,http://www.wikidata.org/entity/Q126617487,Anand Devarakonda,star,Nayan Sarika,"It starred Anand Devarakonda, Pragathi Srivasthava, Nayan Sarika, Emmanuel, Vennela Kishore, and Satyam Rajesh.",root_verb_fallback
